fecha,TmaxC,TminC,Lluvia
2002-06-17,31.111111111111114,22.22222222222222,0
2002-06-18,30,22.77777777777778,0.5
2002-06-19,30,21.11111111111111,5.6
2002-06-20,30,22.22222222222222,0
2002-06-21,32.22222222222222,23.333333333333336,0
2002-06-22,32.22222222222222,22.22222222222222,7.2
2002-06-23,31.111111111111114,23.333333333333336,0.6
2002-06-24,32.22222222222222,23.333333333333336,0
2002-06-25,27.77777777777778,23.333333333333336,1.9
2002-06-26,32.22222222222222,23.333333333333336,0
2002-06-27,31.111111111111114,23.333333333333336,0
2002-06-28,31.111111111111114,24.444444444444446,0
2002-06-29,31.111111111111114,24.444444444444446,0
2002-06-30,31.111111111111114,23.333333333333336,7
2002-07-01,32.22222222222222,22.22222222222222,7.1
2002-07-01,32.22222222222222,22.22222222222222,7.1
2002-07-02,32.22222222222222,22.22222222222222,3
2002-07-03,32.22222222222222,22.22222222222222,0
2002-07-04,32.22222222222222,23.333333333333336,4.8
2002-07-05,31.111111111111114,22.22222222222222,23.9
2002-07-06,25.555555555555557,21.11111111111111,5.2
2002-07-07,32.22222222222222,22.22222222222222,11.1
2002-07-08,28.88888888888889,22.22222222222222,3.4
2002-07-09,31.111111111111114,23.333333333333336,0
2002-07-10,32.22222222222222,23.333333333333336,0
2002-07-11,32.22222222222222,23.333333333333336,0
2002-07-12,32.22222222222222,21.11111111111111,0
2002-07-13,32.22222222222222,22.22222222222222,3.8
2002-07-14,32.22222222222222,23.333333333333336,0
2002-07-15,32.22222222222222,24.444444444444446,0
2002-07-16,32.22222222222222,22.22222222222222,0.4
2002-07-17,27.77777777777778,23.333333333333336,0
2002-07-18,28.88888888888889,23.333333333333336,0
2002-07-19,31.111111111111114,22.22222222222222,0
2002-07-20,31.111111111111114,21.11111111111111,40.5
2002-07-21,28.88888888888889,20,27.6
2002-07-22,28.88888888888889,25.555555555555557,0
2002-07-23,NA,NA,0
2002-07-24,NA,NA,0
2002-07-25,32.22222222222222,22.22222222222222,0
2002-07-26,31.111111111111114,23.333333333333336,0.1
2002-07-27,26.666666666666668,22.22222222222222,0.1
2002-07-28,31.111111111111114,22.22222222222222,2.2
2002-07-29,31.111111111111114,23.333333333333336,0
2002-07-30,31.111111111111114,22.22222222222222,5.7
2002-07-31,28.88888888888889,20,0.1
2002-08-01,NA,NA,NA
2002-08-01,32.22222222222222,21.11111111111111,0.9
2002-08-02,NA,NA,NA
2002-08-03,NA,NA,NA
2002-08-04,NA,NA,NA
2002-08-05,32.22222222222222,22.22222222222222,5.4
2002-08-06,27.77777777777778,22.22222222222222,0
2002-08-07,32.22222222222222,22.22222222222222,0
2002-08-08,32.22222222222222,21.11111111111111,0
2002-08-09,32.22222222222222,22.22222222222222,0
2002-08-10,28.88888888888889,22.22222222222222,0
2002-08-11,32.22222222222222,22.22222222222222,0
2002-08-12,31.666666666666668,23.333333333333336,0
2002-08-13,32.22222222222222,24.444444444444446,0
2002-08-14,30,23.333333333333336,5.8
2002-08-15,32.22222222222222,23.333333333333336,0.4
2002-08-16,28.88888888888889,23.333333333333336,0.5
2002-08-17,30,23.333333333333336,1.3
2002-08-18,32.22222222222222,22.22222222222222,4.6
2002-08-19,32.22222222222222,23.333333333333336,0.9
2002-08-20,27.77777777777778,23.333333333333336,0
2002-08-21,31.111111111111114,21.11111111111111,1.1
2002-08-22,31.111111111111114,22.22222222222222,0.2
2002-08-23,28.88888888888889,22.22222222222222,0
2002-08-24,27.77777777777778,21.11111111111111,0
2002-08-25,32.22222222222222,21.11111111111111,0.5
2002-08-26,32.22222222222222,22.22222222222222,0
2002-08-27,32.22222222222222,21.11111111111111,1.9
2002-08-28,30,21.11111111111111,0.9
2002-08-29,30,21.11111111111111,49.9
2002-08-30,31.111111111111114,21.11111111111111,5.3
2002-08-31,26.666666666666668,21.11111111111111,82.4
2002-09-01,NA,NA,NA
2002-09-01,30,20,70
2002-09-02,31.111111111111114,21.11111111111111,46.4
2002-09-03,32.22222222222222,21.11111111111111,0.2
2002-09-04,32.22222222222222,21.11111111111111,0.3
2002-09-05,28.88888888888889,20,0.2
2002-09-06,31.111111111111114,21.11111111111111,0.2
2002-09-07,31.111111111111114,21.11111111111111,0
2002-09-08,31.111111111111114,21.11111111111111,5.5
2002-09-09,31.111111111111114,22.22222222222222,0
2002-09-10,32.22222222222222,22.22222222222222,1.3
2002-09-11,30,21.11111111111111,0.1
2002-09-12,30,20.555555555555557,5.1
2002-09-13,28.88888888888889,21.11111111111111,13.1
2002-09-14,30,21.11111111111111,8.7
2002-09-15,NA,NA,NA
2002-09-16,26.666666666666668,22.22222222222222,10.5
2002-09-17,27.77777777777778,22.22222222222222,7.3
2002-09-18,NA,NA,NA
2002-09-19,28.88888888888889,21.11111111111111,31.4
2002-09-20,26.666666666666668,20,69.2
2002-09-21,27.77777777777778,21.11111111111111,47.3
2002-09-22,27.77777777777778,22.22222222222222,25.1
2002-09-23,27.77777777777778,21.11111111111111,1.9
2002-09-24,28.88888888888889,21.11111111111111,0
2002-09-25,30,21.11111111111111,0.1
2002-09-26,30,22.22222222222222,0.4
2002-09-27,30,21.11111111111111,2
2002-09-28,28.88888888888889,21.11111111111111,8.8
2002-09-29,28.88888888888889,20,0.1
2002-10-01,NA,NA,NA
2002-10-01,28.88888888888889,21.11111111111111,1.8
2002-10-02,30,21.11111111111111,7.9
2002-10-03,30,20,15.9
2002-10-04,31.666666666666668,20,1.8
2002-10-05,31.666666666666668,20,NA
2002-10-06,31.666666666666668,20,NA
2002-10-07,NA,NA,0
2002-10-08,NA,NA,NA
2002-10-09,31.666666666666668,22.22222222222222,1.1
2002-10-10,28.88888888888889,21.11111111111111,0
2002-10-11,NA,NA,0
2002-10-12,NA,NA,0
2002-10-13,31.666666666666668,21.11111111111111,32.2
2002-10-14,27.77777777777778,21.11111111111111,46.1
2002-10-15,27.77777777777778,21.11111111111111,2
2002-10-16,28.88888888888889,22.22222222222222,0.5
2002-10-17,28.88888888888889,21.11111111111111,14.7
2002-10-18,30,22.22222222222222,0.3
2002-10-19,27.77777777777778,21.11111111111111,1.9
2002-10-20,30,22.22222222222222,0.1
2002-10-21,31.111111111111114,21.11111111111111,3.2
2002-10-22,30.555555555555557,21.11111111111111,0
2002-10-23,NA,NA,NA
2002-10-24,NA,NA,NA
2002-10-25,NA,NA,NA
2002-10-26,32.22222222222222,20,45.3
2002-10-27,27.77777777777778,22.22222222222222,0.5
2002-10-28,30,22.22222222222222,14
2002-10-29,30,21.11111111111111,84.6
2002-10-30,30,22.22222222222222,0.4
2002-10-31,30,21.11111111111111,62.8
2002-11-01,NA,NA,NA
2002-11-01,28.88888888888889,20,5.6
2002-11-02,27.77777777777778,20,18.5
2002-11-03,NA,NA,NA
2002-11-04,NA,NA,NA
2002-11-05,30.555555555555557,21.11111111111111,0
2002-11-06,30.555555555555557,21.11111111111111,0
2002-11-07,31.111111111111114,22.22222222222222,0.6
2002-11-08,26.666666666666668,22.22222222222222,11.8
2002-11-09,27.77777777777778,21.11111111111111,2.7
2002-11-10,27.77777777777778,21.11111111111111,0.5
2002-11-11,28.88888888888889,21.11111111111111,0
2002-11-12,28.88888888888889,22.22222222222222,0
2002-11-13,30,22.22222222222222,0
2002-11-14,31.111111111111114,22.22222222222222,0.1
2002-11-15,27.77777777777778,21.11111111111111,1.5
2002-11-16,30,21.11111111111111,0
2002-11-17,28.88888888888889,21.11111111111111,0
2002-11-18,30,17.77777777777778,22.9
2002-11-19,27.77777777777778,20,0
2002-11-20,28.88888888888889,22.22222222222222,0
2002-11-21,30,21.11111111111111,0
2002-11-22,30,21.11111111111111,0
2002-11-23,28.88888888888889,20,0
2002-11-24,26.666666666666668,20,0
2002-11-25,28.88888888888889,22.22222222222222,0
2002-11-26,30,22.22222222222222,0.8
2002-11-27,27.77777777777778,22.22222222222222,6.7
2002-11-28,28.88888888888889,23.333333333333336,0
2002-11-29,30,22.22222222222222,5.8
2002-11-30,27.77777777777778,22.22222222222222,1.6
2002-12-01,NA,NA,NA
2002-12-01,28.88888888888889,23.333333333333336,0
2002-12-02,30,23.333333333333336,0
2002-12-03,27.77777777777778,23.333333333333336,0
2002-12-04,28.88888888888889,23.333333333333336,0
2002-12-05,30,22.22222222222222,0
2002-12-06,28.88888888888889,23.333333333333336,0
2002-12-07,30,23.333333333333336,0
2002-12-08,28.88888888888889,22.22222222222222,0
2002-12-09,31.111111111111114,22.22222222222222,0
2002-12-10,30,21.11111111111111,0
2002-12-11,31.111111111111114,22.22222222222222,0
2002-12-12,31.111111111111114,22.22222222222222,0
2002-12-13,30,20,0
2002-12-14,31.111111111111114,20,0
2002-12-15,30,21.11111111111111,0
2002-12-16,NA,NA,NA
2002-12-17,NA,NA,NA
2002-12-18,NA,NA,NA
2002-12-19,NA,NA,NA
2002-12-20,NA,NA,NA
2002-12-21,31.111111111111114,20,0
2002-12-22,27.77777777777778,23.333333333333336,0
2002-12-23,31.111111111111114,23.333333333333336,0
2002-12-24,30,22.22222222222222,0
2002-12-25,NA,NA,NA
2002-12-26,NA,NA,NA
2002-12-27,NA,NA,NA
2002-12-28,32.22222222222222,20,0
2002-12-29,32.22222222222222,21.11111111111111,0
2002-12-30,31.111111111111114,22.22222222222222,0
2002-12-31,30,22.22222222222222,0
2005-01-01,28.88888888888889,21.11111111111111,0
2005-01-01,NA,NA,NA
2005-01-02,30,22.22222222222222,0
2005-01-03,31.111111111111114,23.333333333333336,0.3
2005-01-04,30,22.77777777777778,0
2005-01-05,31.111111111111114,23.333333333333336,0
2005-01-06,24.444444444444446,22.22222222222222,0
2005-01-07,25.555555555555557,23.333333333333336,0
2005-01-08,25.555555555555557,23.333333333333336,0
2005-01-09,25.555555555555557,23.333333333333336,0
2005-01-10,31.111111111111114,22.22222222222222,0
2005-01-11,31.111111111111114,22.22222222222222,0
2005-01-12,30,21.11111111111111,0
2005-01-13,31.111111111111114,21.11111111111111,0
2005-01-14,33.333333333333336,21.11111111111111,0
2005-01-15,32.22222222222222,22.22222222222222,0
2005-01-16,32.22222222222222,22.22222222222222,0.9
2005-01-17,32.22222222222222,21.11111111111111,0
2005-01-18,30,20,0
2005-01-19,32.22222222222222,20,0
2005-01-20,32.22222222222222,20,0
2005-01-21,32.22222222222222,17.77777777777778,0
2005-01-22,30,17.77777777777778,0
2005-01-23,32.22222222222222,20,0
2005-01-24,32.22222222222222,20,0
2005-01-25,32.22222222222222,20,0
2005-01-26,30,17.77777777777778,0
2005-01-27,31.111111111111114,17.77777777777778,0
2005-01-28,33.333333333333336,20,0
2005-01-29,33.333333333333336,20,0
2005-01-30,32.22222222222222,20,0
2005-01-31,33.333333333333336,22.22222222222222,0
2005-02-01,NA,NA,NA
2005-02-01,31.111111111111114,23.333333333333336,0
2005-02-02,30,24.444444444444446,0
2005-02-03,31.111111111111114,22.22222222222222,0
2005-02-04,31.111111111111114,22.22222222222222,0
2005-02-05,31.111111111111114,20,0
2005-02-06,31.111111111111114,20,0
2005-02-07,32.22222222222222,20,0
2005-02-08,32.22222222222222,20,0
2005-02-09,33.333333333333336,18.88888888888889,0
2005-02-10,32.22222222222222,20,0
2005-02-11,32.22222222222222,21.11111111111111,0
2005-02-12,32.22222222222222,21.11111111111111,0
2005-02-13,32.22222222222222,22.22222222222222,0
2005-02-14,32.22222222222222,17.77777777777778,0
2005-02-15,33.333333333333336,17.77777777777778,0
2005-02-16,33.333333333333336,20,0
2005-02-17,32.22222222222222,22.22222222222222,0
2005-02-18,33.333333333333336,22.22222222222222,0
2005-02-19,32.22222222222222,22.22222222222222,0
2005-02-20,31.111111111111114,22.22222222222222,0
2005-02-21,NA,NA,0
2005-02-22,33.333333333333336,23.333333333333336,0
2005-02-23,33.333333333333336,24.444444444444446,0
2005-02-24,32.22222222222222,21.11111111111111,0
2005-02-25,35.55555555555556,21.11111111111111,0
2005-02-26,NA,NA,0
2005-02-27,NA,NA,0
2005-02-28,NA,NA,0
2005-03-01,NA,NA,NA
2005-03-01,37.77777777777778,21.11111111111111,0
2005-03-02,35.55555555555556,22.22222222222222,0
2005-03-03,35.55555555555556,22.22222222222222,0
2005-03-04,35.55555555555556,21.11111111111111,0
2005-03-05,35.55555555555556,24.444444444444446,0
2005-03-06,35.55555555555556,24.444444444444446,0
2005-03-07,35.55555555555556,24.444444444444446,0
2005-03-08,36.66666666666667,21.11111111111111,0
2005-03-09,35.55555555555556,24.444444444444446,0.3
2005-03-10,31.111111111111114,21.11111111111111,0.4
2005-03-11,33.333333333333336,24.444444444444446,0
2005-03-12,34.44444444444444,24.444444444444446,0
2005-03-13,34.44444444444444,24.444444444444446,0
2005-03-14,34.44444444444444,24.444444444444446,0
2005-03-15,36.66666666666667,24.444444444444446,0
2005-03-16,37.77777777777778,22.22222222222222,0
2005-03-17,35.55555555555556,23.333333333333336,0
2005-03-18,35.55555555555556,22.22222222222222,0
2005-03-19,36.66666666666667,23.333333333333336,0
2005-03-20,36.66666666666667,24.444444444444446,0
2005-03-21,36.66666666666667,22.22222222222222,0
2005-03-22,36.66666666666667,23.333333333333336,0
2005-03-23,36.66666666666667,23.333333333333336,0
2005-03-24,34.44444444444444,24.444444444444446,0
2005-03-25,36.66666666666667,23.333333333333336,0
2005-03-26,37.77777777777778,22.22222222222222,0
2005-03-27,37.77777777777778,22.22222222222222,0
2005-03-28,37.77777777777778,22.22222222222222,0
2005-03-29,35.55555555555556,24.444444444444446,0.4
2005-03-30,34.44444444444444,22.22222222222222,0
2005-03-31,35.55555555555556,21.11111111111111,0
2005-04-01,36.66666666666667,21.11111111111111,0
2005-04-01,36.66666666666667,21.11111111111111,0
2005-04-02,36.66666666666667,22.22222222222222,0
2005-04-03,NA,NA,0
2005-04-04,36.66666666666667,23.333333333333336,1.8
2005-04-05,35.55555555555556,22.22222222222222,1.4
2005-04-06,33.333333333333336,23.333333333333336,0
2005-04-07,35.55555555555556,23.333333333333336,0
2005-04-08,35.55555555555556,24.444444444444446,0
2005-04-09,34.44444444444444,23.333333333333336,0
2005-04-10,37.77777777777778,21.11111111111111,0
2005-04-11,37.77777777777778,24.444444444444446,0
2005-04-12,36.66666666666667,23.333333333333336,0
2005-04-13,37.77777777777778,22.22222222222222,0
2005-04-14,37.77777777777778,23.333333333333336,0
2005-04-15,37.77777777777778,24.444444444444446,0
2005-04-16,37.77777777777778,24.444444444444446,0
2005-04-17,36.66666666666667,24.444444444444446,0
2005-04-18,34.44444444444444,23.333333333333336,0
2005-04-19,34.44444444444444,23.333333333333336,0
2005-04-20,34.44444444444444,24.444444444444446,0
2005-04-21,37.77777777777778,21.11111111111111,0
2005-04-22,36.66666666666667,22.22222222222222,0
2005-04-23,33.333333333333336,23.333333333333336,0.1
2005-04-24,33.333333333333336,22.22222222222222,0
2005-04-25,37.77777777777778,21.11111111111111,0
2005-04-26,36.66666666666667,20,0
2005-04-27,35.55555555555556,22.22222222222222,0.1
2005-04-28,35.55555555555556,22.22222222222222,0
2005-04-29,37.77777777777778,22.22222222222222,0
2005-04-30,36.66666666666667,21.11111111111111,0
2005-05-01,NA,NA,NA
2005-05-01,NA,NA,NA
2005-05-02,37.77777777777778,22.22222222222222,0
2005-05-03,37.77777777777778,22.22222222222222,0
2005-05-04,37.77777777777778,21.11111111111111,0
2005-05-05,37.77777777777778,23.333333333333336,0
2005-05-06,36.66666666666667,23.333333333333336,0
2005-05-07,NA,NA,0
2005-05-08,NA,NA,0
2005-05-09,36.66666666666667,22.22222222222222,0
2005-05-10,36.66666666666667,22.22222222222222,0
2005-05-11,35.55555555555556,24.444444444444446,0
2005-05-12,33.333333333333336,24.444444444444446,0
2005-05-13,35.55555555555556,23.333333333333336,0
2005-05-14,36.66666666666667,24.444444444444446,0
2005-05-15,NA,NA,0
2005-05-16,36.66666666666667,22.22222222222222,27.2
2005-05-17,36.66666666666667,22.22222222222222,9.3
2005-05-18,31.111111111111114,22.22222222222222,38.3
2005-05-19,28.88888888888889,22.22222222222222,0.2
2005-05-20,31.111111111111114,23.333333333333336,9.5
2005-05-21,26.666666666666668,22.22222222222222,106.9
2005-05-22,30,22.22222222222222,49.7
2005-05-23,31.111111111111114,21.11111111111111,0.2
2005-05-24,30,21.11111111111111,6.8
2005-05-25,31.111111111111114,23.333333333333336,0.1
2005-05-26,30,22.22222222222222,41.7
2005-05-27,31.111111111111114,22.22222222222222,75.4
2005-05-28,34.44444444444444,23.333333333333336,3
2005-05-29,35.55555555555556,24.444444444444446,0.8
2005-05-30,33.333333333333336,24.444444444444446,0.7
2005-05-31,32.22222222222222,24.444444444444446,0
2005-06-01,NA,NA,NA
2005-06-01,33.333333333333336,22.22222222222222,3.2
2005-06-02,33.333333333333336,22.22222222222222,0.2
2005-06-03,32.22222222222222,22.22222222222222,0
2005-06-04,32.22222222222222,22.22222222222222,0
2005-06-05,31.111111111111114,22.22222222222222,17.6
2005-06-06,30,22.22222222222222,7.4
2005-06-07,31.111111111111114,22.22222222222222,3.2
2005-06-08,31.111111111111114,22.22222222222222,17.5
2005-06-09,27.77777777777778,23.333333333333336,7.4
2005-06-10,28.88888888888889,23.333333333333336,36.5
2005-06-11,26.666666666666668,22.22222222222222,25.8
2005-06-12,27.77777777777778,22.22222222222222,2.4
2005-06-13,30,23.333333333333336,27.9
2005-06-14,30,21.11111111111111,53.6
2005-06-15,30,22.22222222222222,4.2
2005-06-16,31.111111111111114,22.22222222222222,43.1
2005-06-17,NA,NA,0
2005-06-18,NA,NA,0
2005-06-19,NA,NA,0
2005-06-20,31.111111111111114,21.11111111111111,32.2
2005-06-21,31.111111111111114,21.11111111111111,0
2005-06-22,30,21.11111111111111,37.2
2005-06-23,27.77777777777778,22.22222222222222,0.9
2005-06-24,30,21.11111111111111,8.6
2005-06-25,30,22.22222222222222,1.8
2005-06-26,30,21.11111111111111,26.6
2005-06-27,30,20,21.4
2005-06-28,31.111111111111114,22.22222222222222,9.9
2005-06-29,31.111111111111114,22.22222222222222,1.8
2005-06-30,26.666666666666668,21.11111111111111,2.3
2005-07-01,NA,NA,NA
2005-07-01,31.111111111111114,21.11111111111111,9.9
2005-07-02,31.111111111111114,21.11111111111111,0
2005-07-03,30,22.22222222222222,5.3
2005-07-04,31.111111111111114,22.22222222222222,0.2
2005-07-05,32.22222222222222,21.11111111111111,0
2005-07-06,33.333333333333336,22.22222222222222,0
2005-07-07,32.22222222222222,22.22222222222222,4.4
2005-07-08,31.111111111111114,23.333333333333336,0.6
2005-07-09,28.88888888888889,23.333333333333336,5.5
2005-07-10,31.111111111111114,22.22222222222222,29.1
2005-07-11,33.333333333333336,22.22222222222222,7.3
2005-07-12,27.77777777777778,20,22.6
2005-07-13,30,21.11111111111111,0
2005-07-14,30,21.11111111111111,8
2005-07-15,28.88888888888889,22.22222222222222,44.3
2005-07-16,28.88888888888889,21.11111111111111,2.1
2005-07-17,27.77777777777778,22.22222222222222,1.4
2005-07-18,30,22.22222222222222,1.1
2005-07-19,31.111111111111114,21.11111111111111,0
2005-07-20,32.22222222222222,22.22222222222222,1.8
2005-07-21,26.11111111111111,20,1
2005-07-22,28.88888888888889,20,13.2
2005-07-23,30,22.22222222222222,0.3
2005-07-24,30,22.22222222222222,12.1
2005-07-25,31.111111111111114,22.22222222222222,0.1
2005-07-26,31.111111111111114,24.444444444444446,0.3
2005-07-27,27.222222222222225,23.88888888888889,0.5
2005-07-28,27.222222222222225,22.77777777777778,0
2005-07-29,28.88888888888889,23.88888888888889,7.2
2005-07-30,27.77777777777778,25.555555555555557,0.9
2005-07-31,NA,NA,NA
2005-08-01,32.22222222222222,22.22222222222222,NA
2005-08-01,32.22222222222222,22.22222222222222,1.4
2005-08-02,30,23.333333333333336,0
2005-08-03,32.22222222222222,23.333333333333336,0.5
2005-08-04,32.22222222222222,23.333333333333336,0
2005-08-05,33.333333333333336,23.333333333333336,0
2005-08-06,30,23.333333333333336,0
2005-08-07,31.111111111111114,23.333333333333336,0
2005-08-08,28.88888888888889,24.444444444444446,0
2005-08-09,31.111111111111114,22.22222222222222,NA
2005-08-10,28.88888888888889,22.22222222222222,3.6
2005-08-11,27.77777777777778,22.22222222222222,0
2005-08-12,33.333333333333336,22.22222222222222,1.2
2005-08-13,32.22222222222222,22.22222222222222,0
2005-08-14,31.111111111111114,22.22222222222222,0.9
2005-08-15,31.111111111111114,21.11111111111111,12
2005-08-16,30,21.11111111111111,9.2
2005-08-17,31.111111111111114,21.666666666666668,1.2
2005-08-18,31.111111111111114,22.22222222222222,7.4
2005-08-19,31.111111111111114,22.22222222222222,3.6
2005-08-20,31.111111111111114,21.11111111111111,0.5
2005-08-21,30,21.11111111111111,30
2005-08-22,28.88888888888889,22.22222222222222,0.2
2005-08-23,30,21.11111111111111,77.4
2005-08-24,30,21.11111111111111,3.2
2005-08-25,30,20,12.1
2005-08-26,31.111111111111114,20,0.2
2005-08-27,NA,NA,NA
2005-08-28,31.111111111111114,20,2.7
2005-08-29,31.111111111111114,20,16.4
2005-08-30,31.111111111111114,20,0
2005-08-31,32.22222222222222,22.22222222222222,0.2
2005-09-01,NA,NA,NA
2005-09-01,NA,NA,NA
2005-09-02,32.22222222222222,21.11111111111111,10.6
2005-09-03,NA,NA,NA
2005-09-04,NA,NA,NA
2005-09-05,31.111111111111114,21.11111111111111,17.6
2005-09-06,31.111111111111114,21.11111111111111,5.3
2005-09-07,31.111111111111114,23.333333333333336,0
2005-09-08,32.22222222222222,23.333333333333336,2.9
2005-09-09,30,22.22222222222222,0
2005-09-10,31.111111111111114,23.333333333333336,0
2005-09-11,30,23.333333333333336,0
2005-09-12,32.22222222222222,23.333333333333336,0.2
2005-09-13,26.666666666666668,21.11111111111111,0
2005-09-14,26.666666666666668,21.11111111111111,0
2005-09-15,30,21.11111111111111,6.4
2005-09-16,NA,NA,NA
2005-09-17,NA,NA,NA
2005-09-18,NA,NA,NA
2005-09-19,NA,NA,NA
2005-09-20,28.88888888888889,22.22222222222222,30
2005-09-21,28.88888888888889,22.22222222222222,0.21
2005-09-22,27.77777777777778,21.11111111111111,75.3
2005-09-23,24.444444444444446,22.22222222222222,186.3
2005-09-24,24.444444444444446,21.11111111111111,75
2005-09-25,25.555555555555557,21.11111111111111,19.8
2005-09-26,25.555555555555557,21.11111111111111,68.4
2005-09-27,26.666666666666668,22.22222222222222,8.8
2005-09-28,28.88888888888889,22.22222222222222,11
2005-09-29,23.333333333333336,21.11111111111111,56.7
2005-09-30,25.555555555555557,22.22222222222222,8.5
2005-10-01,27.77777777777778,22.22222222222222,29.2
2005-10-01,27.77777777777778,22.22222222222222,24.2
2005-10-02,24.444444444444446,22.22222222222222,118
2005-10-03,23.333333333333336,22.22222222222222,125
2005-10-04,24.444444444444446,22.22222222222222,86.8
2005-10-05,25.555555555555557,22.22222222222222,9.4
2005-10-06,26.666666666666668,21.11111111111111,2.7
2005-10-07,27.77777777777778,22.22222222222222,0.8
2005-10-08,24.444444444444446,23.333333333333336,31.3
2005-10-09,24.444444444444446,22.22222222222222,48.7
2005-10-10,25.555555555555557,22.22222222222222,35.2
2005-10-11,25.555555555555557,22.22222222222222,65.8
2005-10-12,26.666666666666668,22.22222222222222,92.4
2005-10-13,23.333333333333336,21.11111111111111,60.3
2005-10-14,25.555555555555557,21.11111111111111,7.5
2005-10-15,25.555555555555557,21.11111111111111,50.3
2005-10-16,25.555555555555557,22.22222222222222,93.6
2005-10-17,25.555555555555557,21.11111111111111,9.2
2005-10-18,27.77777777777778,22.22222222222222,0
2005-10-19,28.88888888888889,22.22222222222222,101.2
2005-10-20,28.88888888888889,22.22222222222222,65.9
2005-10-21,28.88888888888889,22.22222222222222,30.8
2005-10-22,24.444444444444446,22.22222222222222,102.4
2005-10-23,25.555555555555557,22.22222222222222,129.8
2005-10-24,25.555555555555557,22.22222222222222,3.6
2005-10-25,26.666666666666668,21.11111111111111,21.4
2005-10-26,25.555555555555557,20,17.2
2005-10-27,30,20,0
2005-10-28,30,20,0
2005-10-29,28.88888888888889,22.22222222222222,0
2005-10-30,27.77777777777778,23.333333333333336,0
2005-10-31,26.666666666666668,21.11111111111111,33.4
2005-11-01,26.666666666666668,21.11111111111111,4.2
2005-11-01,26.666666666666668,21.11111111111111,4.2
2005-11-02,28.88888888888889,22.22222222222222,3.2
2005-11-03,28.88888888888889,22.22222222222222,0.3
2005-11-04,26.666666666666668,22.22222222222222,1
2005-11-05,27.77777777777778,22.22222222222222,0.05
2005-11-06,31.111111111111114,21.11111111111111,0
2005-11-07,30,22.22222222222222,0
2005-11-08,27.77777777777778,22.22222222222222,3
2005-11-09,28.88888888888889,22.22222222222222,0.2
2005-11-10,28.88888888888889,24.444444444444446,0.5
2005-11-11,28.88888888888889,22.22222222222222,1.1
2005-11-12,28.88888888888889,21.11111111111111,7.5
2005-11-13,28.88888888888889,21.11111111111111,0.4
2005-11-14,27.77777777777778,22.22222222222222,0.6
2005-11-15,27.77777777777778,21.11111111111111,2.9
2005-11-16,26.666666666666668,22.22222222222222,0
2005-11-17,26.666666666666668,21.11111111111111,2.8
2005-11-18,26.666666666666668,21.11111111111111,0.1
2005-11-19,26.666666666666668,21.11111111111111,16.1
2005-11-20,27.77777777777778,21.11111111111111,2.4
2005-11-21,30,20,2
2005-11-22,30,20,5.5
2005-11-23,30,20,0.1
2005-11-24,27.77777777777778,18.88888888888889,0
2005-11-25,28.88888888888889,18.88888888888889,0
2005-11-26,28.88888888888889,20,0
2005-11-27,30,20,0
2005-11-28,30,20,0
2005-11-29,30,20,0.6
2005-11-30,30,21.11111111111111,0
2005-12-01,28.88888888888889,21.11111111111111,0.1
2005-12-01,28.88888888888889,21.11111111111111,0.1
2005-12-02,30,20,0
2005-12-03,30,20,0.3
2005-12-04,28.88888888888889,21.11111111111111,0
2005-12-05,28.88888888888889,21.11111111111111,0
2005-12-06,28.88888888888889,21.11111111111111,0
2005-12-07,30,21.11111111111111,3
2005-12-08,27.77777777777778,21.11111111111111,0.6
2005-12-09,28.88888888888889,21.11111111111111,0
2005-12-10,30,22.22222222222222,1.2
2005-12-11,30,22.22222222222222,0.1
2005-12-12,30,22.22222222222222,0
2005-12-13,26.666666666666668,21.11111111111111,0.4
2005-12-14,NA,NA,NA
2005-12-15,NA,NA,NA
2005-12-16,NA,NA,NA
2005-12-17,NA,NA,NA
2005-12-18,NA,NA,NA
2005-12-19,31.111111111111114,20,0
2005-12-20,28.88888888888889,22.77777777777778,0
2005-12-21,30,22.22222222222222,0
2005-12-22,NA,NA,NA
2005-12-23,NA,NA,NA
2005-12-24,NA,NA,NA
2005-12-25,NA,NA,NA
2005-12-26,31.111111111111114,21.11111111111111,0
2005-12-27,28.88888888888889,21.11111111111111,0
2005-12-28,28.88888888888889,20,0.4
2005-12-29,30,20,0
2005-12-30,NA,NA,NA
2005-12-31,NA,NA,NA
2006-01-01,NA,NA,NA
2006-01-01,NA,NA,NA
2006-01-02,31.111111111111114,20,2.8
2006-01-03,30,21.11111111111111,0
2006-01-04,30,20,0
2006-01-05,30,22.22222222222222,0
2006-01-06,28.88888888888889,20,0
2006-01-07,27.77777777777778,21.11111111111111,0
2006-01-08,27.77777777777778,20,0
2006-01-09,27.77777777777778,21.11111111111111,0
2006-01-10,28.88888888888889,21.11111111111111,0
2006-01-11,30,21.11111111111111,0
2006-01-12,NA,NA,NA
2006-01-13,31.111111111111114,21.11111111111111,0
2006-01-14,NA,NA,0
2006-01-15,31.111111111111114,22.22222222222222,1.5
2006-01-16,27.77777777777778,20,0.6
2006-01-17,27.77777777777778,20,0
2006-01-19,31.111111111111114,21.11111111111111,0.8
2006-01-20,30,21.11111111111111,1.8
2006-01-21,28.88888888888889,22.22222222222222,0.6
2006-01-22,NA,NA,NA
2006-01-23,31.111111111111114,22.22222222222222,0
2006-01-24,32.22222222222222,23.333333333333336,0
